#multi:
;mass A;mass B;
t;x;x;
1.563333E1;-2.065338E-2;2.125870E-2
1.566667E1;-2.045319E-2;2.105932E-2
1.570000E1;-2.025130E-2;2.083858E-2
1.573333E1;-2.001863E-2;2.059520E-2
1.576667E1;-1.978544E-2;2.035438E-2
1.580000E1;-1.954909E-2;2.010849E-2
1.583333E1;-1.931055E-2;1.986243E-2
1.586667E1;-1.905906E-2;1.961627E-2
1.590000E1;-1.883369E-2;1.937203E-2
1.593333E1;-1.860148E-2;1.912827E-2
1.596667E1;-1.836584E-2;1.888744E-2
1.600000E1;-1.815236E-2;1.865040E-2
1.603333E1;-1.793542E-2;1.843760E-2
1.606667E1;-1.774686E-2;1.823189E-2
1.610000E1;-1.756200E-2;1.803878E-2
1.613333E1;-1.740884E-2;1.787135E-2
1.616667E1;-1.726169E-2;1.773230E-2
1.620000E1;-1.713124E-2;1.759205E-2
1.623333E1;-1.702528E-2;1.748200E-2
1.626667E1;-1.694908E-2;1.739491E-2
1.630000E1;-1.689064E-2;1.732052E-2
1.633333E1;-1.687107E-2;1.727742E-2
1.636667E1;-1.684156E-2;1.727673E-2
1.640000E1;-1.686218E-2;1.728285E-2
1.643333E1;-1.688666E-2;1.731324E-2
1.646667E1;-1.695568E-2;1.737179E-2
1.650000E1;-1.704401E-2;1.744834E-2
1.653333E1;-1.714035E-2;1.752818E-2
1.656667E1;-1.726204E-2;1.766555E-2
1.660000E1;-1.740454E-2;1.780856E-2
1.663333E1;-1.758028E-2;1.798277E-2
1.666667E1;-1.776886E-2;1.815774E-2
1.670000E1;-1.796880E-2;1.836074E-2
1.673333E1;-1.817599E-2;1.856306E-2
1.676667E1;-1.840256E-2;1.878597E-2
1.680000E1;-1.863295E-2;1.901424E-2
1.683333E1;-1.888080E-2;1.924257E-2
1.686667E1;-1.912200E-2;1.948304E-2
1.690000E1;-1.936072E-2;1.972293E-2
1.693333E1;-1.959715E-2;1.996482E-2
1.696667E1;-1.983236E-2;2.020420E-2
1.700000E1;-2.006480E-2;2.044816E-2
1.703333E1;-2.029766E-2;2.068778E-2
1.706667E1;-2.050443E-2;2.091395E-2
1.710000E1;-2.071654E-2;2.112326E-2
1.713333E1;-2.088945E-2;2.130916E-2
1.716667E1;-2.106272E-2;2.148285E-2
1.720000E1;-2.122230E-2;2.164939E-2
1.723333E1;-2.135721E-2;2.179240E-2
1.726667E1;-2.147049E-2;2.191835E-2
1.730000E1;-2.155771E-2;2.201894E-2
1.733333E1;-2.161510E-2;2.210409E-2
1.736667E1;-2.166503E-2;2.215631E-2
1.740000E1;-2.167588E-2;2.219257E-2
1.743333E1;-2.169516E-2;2.220932E-2
1.746667E1;-2.167472E-2;2.218431E-2
1.750000E1;-2.162416E-2;2.214783E-2
1.753333E1;-2.155925E-2;2.208410E-2
1.756667E1;-2.147071E-2;2.198810E-2
1.760000E1;-2.134903E-2;2.188750E-2
1.763333E1;-2.121731E-2;2.176026E-2
1.766667E1;-2.105885E-2;2.159541E-2
1.770000E1;-2.086970E-2;2.143567E-2
1.773333E1;-2.069297E-2;2.126383E-2
1.776667E1;-2.048889E-2;2.106056E-2
1.780000E1;-2.027901E-2;2.085423E-2
1.783333E1;-2.005214E-2;2.064186E-2
1.786667E1;-1.981109E-2;2.041505E-2
1.790000E1;-1.958683E-2;2.015859E-2
1.793333E1;-1.933923E-2;1.993517E-2
1.796667E1;-1.909256E-2;1.969293E-2
1.800000E1;-1.885416E-2;1.944750E-2
1.803333E1;-1.861473E-2;1.922080E-2
1.806667E1;-1.838480E-2;1.899585E-2
1.810000E1;-1.815259E-2;1.877431E-2
1.813333E1;-1.794993E-2;1.854667E-2
1.816667E1;-1.775194E-2;1.834162E-2
1.820000E1;-1.758824E-2;1.816997E-2
1.823333E1;-1.742165E-2;1.800180E-2
1.826667E1;-1.727862E-2;1.785302E-2
1.830000E1;-1.714625E-2;1.770602E-2
